affiliation_key,canonical_affiliation,organisation,country,country_code,geocode_status,latitude,longitude,geocode_source,variant_count,attendee_count,in_delegate_list,in_programme,sources,name_variants,needs_review,review_reason,primary_organisation,secondary_organisation,redirect_to_affiliation_key,plot_on_map
icrs-a-00538,Stazione Zoologica Anton Dohrn,Stazione Zoologica Anton Dohrn,Italy,IT,ok,40.8327613,14.2352737,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Stazione Zoologica Anton Dohrn, Italy",False,,Stazione Zoologica Anton Dohrn,,,True
icrs-a-00539,Stony Brook University,Stony Brook University,United States,US,ok,40.9132244,-73.1261091,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"Stony Brook University, United States",False,,Stony Brook University,,,True
icrs-a-00540,Suganthi Devadason Marine Research Institute,Suganthi Devadason Marine Research Institute,India,IN,ok,8.8000266,78.1571198,geocode_csv,1,4,True,True,delegate_list;geocode_csv;programme,"Suganthi Devadason Marine Research Institute, India",False,,Suganthi Devadason Marine Research Institute,,,True
icrs-a-00541,Sultan Qaboos University,Sultan Qaboos University,Oman,OM,ok,23.5912214,58.1721266,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Sultan Qaboos University, Oman",False,,Sultan Qaboos University,,,True
icrs-a-00542,Sulubaai Environmental Foundation,Sulubaai Environmental Foundation,Philippines,PH,ok,11.0870065,119.5630652,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Sulubaai Environmental Foundation, Philippines",False,,Sulubaai Environmental Foundation,,,True
icrs-a-00543,Sustainable Environment and Livelihood Solutions,Sustainable Environment and Livelihood Solutions,Tuvalu,TV,fallback,-8.52,179.1981,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Sustainable Environment and Livelihood Solutions, Tuvalu",False,,Sustainable Environment and Livelihood Solutions,,,True
icrs-a-00544,Swedish University of Agricultural Sciences,Swedish University of Agricultural Sciences,Sweden,SE,ok,59.8163458,17.6594849,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Swedish University of Agricultural Sciences, Sweden",False,,Swedish University of Agricultural Sciences,,,True
icrs-a-00545,Talanoa Consulting Fiji,Talanoa Consulting Fiji,Fiji,FJ,ok,-18.1441605,178.4306091,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Talanoa Consulting Fiji, Fiji",False,,Talanoa Consulting Fiji,,,True
icrs-a-00546,Talanoa Consulting,Talanoa Consulting,Fiji,FJ,ok,-18.1441605,178.4306091,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Talanoa Consulting, Fiji",False,,Talanoa Consulting,,,True
icrs-a-00547,Tamil Nadu Coastal Restoration Mission,Tamil Nadu Coastal Restoration Mission,Indonesia,ID,fallback,-6.2088,106.8456,capital_fallback,1,0,False,True,programme,Tamil Nadu Coastal Restoration Mission,False,,Tamil Nadu Coastal Restoration Mission,,,True
icrs-a-00548,Tanzania Marine Parks and Reserves Unit,Tanzania Marine Parks and Reserves Unit,"Tanzania, United Republic of",TZ,fallback,-6.163,35.7516,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Tanzania Marine Parks and Reserves Unit, Tanzania, United Republic of",False,,Tanzania Marine Parks and Reserves Unit,,,True
icrs-a-00549,Taupulega Fakaofo,Taupulega Fakaofo,Tokelau,TK,ok,-9.3802555,-171.2188355,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Taupulega Fakaofo, Tokelau",False,,Taupulega Fakaofo,,,True
icrs-a-00550,Technical University of Denmark,Technical University of Denmark,Denmark,DK,ok,55.7860512,12.5233698,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Technical University of Denmark, Denmark",False,,Technical University of Denmark,,,True
icrs-a-00551,Technion,Technion,Israel,IL,missing,,,,1,0,False,True,programme,Technion,True,geocode_missing,Technion,,,False
icrs-a-00552,Tel Aviv University,"Tel Aviv University, Israel",Israel,IL,ok,32.113496,34.803609,geocode_csv,2,11,True,True,delegate_list;display_alias;geocode_csv;programme,"Tel Aviv University; Tel Aviv University, Israel",False,,"Tel Aviv University, Israel",,,True
icrs-a-00553,TerraCarbon LLC,TerraCarbon LLC,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"TerraCarbon LLC, United States",False,,TerraCarbon LLC,,,True
icrs-a-00554,Tetra Tech Coffey,Tetra Tech Coffey,New Zealand,NZ,fallback,-41.2865,174.7762,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Tetra Tech Coffey, New Zealand",False,,Tetra Tech Coffey,,,True
icrs-a-00555,Texas A&M University - Corpus Christi,Texas A&M University - Corpus Christi,United States,US,ok,27.7123121,-97.3245739,geocode_csv,1,0,False,True,programme,Texas A&M University - Corpus Christi,False,,Texas A&M University - Corpus Christi,,,True
icrs-a-00556,Texas A&M University - Galveston,Texas A&M University - Galveston,United States,US,ok,29.3154967,-94.8182868,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Texas A&M University - Galveston, United States",False,,Texas A&M University - Galveston,,,True
icrs-a-00557,Texas A&M University,Texas A&M University,United States,US,ok,30.6186625,-96.3364251,geocode_csv,2,3,True,True,delegate_list;geocode_csv;programme,"Texas A&M University - Corpus Christi, United States; Texas A&M University, United States",False,,Texas A&M University,,,True
icrs-a-00558,Texas State University,Texas State University,United States,US,ok,29.888411,-97.938351,geocode_csv,1,3,True,True,delegate_list;geocode_csv;programme,"Texas State University, United States",False,,Texas State University,,,True
icrs-a-00559,The Florida Aquarium,"The Florida Aquarium, United States",United States,US,ok,27.943972,-82.4448747,geocode_csv,3,2,True,True,delegate_list;display_alias;geocode_csv;programme,"The Florida Aquarium; The Florida Aquarium, United States; the Florida Aquarium",False,,"The Florida Aquarium, United States",,,True
icrs-a-00560,The International Seakeepers Society,The International Seakeepers Society,New Zealand,NZ,fallback,-41.2865,174.7762,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The International Seakeepers Society, New Zealand",False,,The International Seakeepers Society,,,True
icrs-a-00561,The Nature Conservancy - Jamaica,The Nature Conservancy - Jamaica,Jamaica,JM,fallback,18.0179,-76.8099,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy - Jamaica, Jamaica",False,,The Nature Conservancy - Jamaica,,,True
icrs-a-00562,The Nature Conservancy - Micronesia & Polynesia,The Nature Conservancy - Micronesia & Polynesia,Palau,PW,fallback,7.5004,134.6242,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy - Micronesia & Polynesia, Palau",False,,The Nature Conservancy - Micronesia & Polynesia,,,True
icrs-a-00563,The Nature Conservancy - Micronesia,The Nature Conservancy Micronesia (the Federated States of),United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Backpacker, United States",False,,The Nature Conservancy Micronesia (the Federated States of),,,True
icrs-a-00564,The Nature Conservancy - Reef Resilience Network,"The Nature Conservancy - Reef Resilience Network, United States",United States,US,fallback,38.9072,-77.0369,capital_fallback,3,1,True,False,delegate_list;display_alias;geocode_csv,"The Nature Conservancy - Reef Resilience Network; The Nature Conservancy - Reef Resilience Network, United States; the Nature Conservancy - Reef Resilience Network",False,,"The Nature Conservancy - Reef Resilience Network, United States",,,True
icrs-a-00565,The Nature Conservancy - Guam,The Nature Conservancy,Guam,GU,fallback,13.476,144.7502,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy, Guam",False,,The Nature Conservancy,,,True
icrs-a-00566,The Nature Conservancy - Jamaica,The Nature Conservancy,Jamaica,JM,fallback,18.0179,-76.8099,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"The Nature Conservancy, Jamaica",False,,The Nature Conservancy,,,True
icrs-a-00567,The Nature Conservancy - Mexico,The Nature Conservancy,Mexico,MX,fallback,19.4326,-99.1332,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy, Mexico",False,,The Nature Conservancy,,,True
icrs-a-00568,The Nature Conservancy - Micronesia,The Nature Conservancy,"Micronesia, Federated States of",FM,fallback,6.9147,158.161,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"The Nature Conservancy, Micronesia, Federated States of",False,,The Nature Conservancy,,,True
icrs-a-00569,The Nature Conservancy - Papua New Guinea,The Nature Conservancy,Papua New Guinea,PG,ok,-9.445802,147.1882966,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"The Nature Conservancy, Papua New Guinea",False,,The Nature Conservancy,,,True
icrs-a-00570,The Nature Conservancy,"The Nature Conservancy Venezuela, Bolivarian Republic of",Portugal,PT,fallback,38.7223,-9.1393,capital_fallback,1,1,False,True,programme,"The Nature Conservancy Venezuela, Bolivarian Republic of, Portugal",False,,"The Nature Conservancy Venezuela, Bolivarian Republic of",,,True
icrs-a-00571,The Nature Conservancy - United States,The Nature Conservancy,United States,US,ok,37.2933496,-75.9315222,geocode_csv,1,10,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy, United States",False,,The Nature Conservancy,,,True
icrs-a-00572,The Nature Conservancy - US Virgin Islands,The Nature Conservancy,United States Virgin Islands,VI,ok,17.7571918,-64.7256192,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy, United States Virgin Islands",False,,The Nature Conservancy,,,True
icrs-a-00573,The Nature Conservancy - Venezuela,The Nature Conservancy,"Venezuela, Bolivarian Republic of",VE,fallback,10.4806,-66.9036,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The Nature Conservancy, Venezuela, Bolivarian Republic of",False,,The Nature Conservancy,,,True
icrs-a-00574,The Two Frontiers Project,The Two Frontiers Project,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"The Two Frontiers Project, United States",False,,The Two Frontiers Project,,,True
icrs-a-00575,Tohoku University,Tohoku University,Japan,JP,ok,38.253834,140.874074,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Tohoku University, Japan",False,,Tohoku University,,,True
icrs-a-00576,"Tokelau Ministry of Climate, Ocean and Resilience","Tokelau Ministry of Climate, Ocean and Resilience",Tokelau,TK,fallback,-8.554,-172.5156,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Tokelau Ministry of Climate, Ocean and Resilience, Tokelau",False,,"Tokelau Ministry of Climate, Ocean and Resilience",,,True
icrs-a-00577,Tokyo Metroplolitan University,Tokyo Metroplolitan University,Japan,JP,ok,35.6172487,139.3771559,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Tokyo Metroplolitan University, Japan",False,,Tokyo Metroplolitan University,,,True
icrs-a-00578,Tokyo Metropolitan University,Tokyo Metropolitan University,Japan,JP,ok,35.6172487,139.3771559,geocode_csv,1,2,True,True,delegate_list;geocode_csv;programme,"Tokyo Metropolitan University, Japan",False,,Tokyo Metropolitan University,,,True
icrs-a-00579,Tonga Ministry of Fisheries,Tonga Ministry of Fisheries,Tonga,TO,fallback,-21.1393,-175.2049,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"Tonga Ministry of Fisheries, Tonga",False,,Tonga Ministry of Fisheries,,,True
icrs-a-00580,Transformations Community,Transformations Community,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Transformations Community, United States",False,,Transformations Community,,,True
icrs-a-00581,Trent University,Trent University,Canada,CA,fallback,45.4215,-75.6972,capital_fallback,1,0,False,True,programme,Trent University,False,,Trent University,,,True
icrs-a-00582,Tubbataha Reefs Natural Park and World Heritage Site,Tubbataha Reefs Natural Park and World Heritage Site,Philippines,PH,ok,8.85,119.9333333,geocode_csv,1,1,True,False,delegate_list;geocode_csv,"Tubbataha Reefs Natural Park and World Heritage Site, Philippines",False,,Tubbataha Reefs Natural Park and World Heritage Site,,,True
icrs-a-00583,Tulane University,Tulane University,United States,US,ok,29.9407282,-90.1203167,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Tulane University, United States",False,,Tulane University,,,True
icrs-a-00584,Turks and Caicos Reef Foundation,Turks and Caicos Reef Foundation,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Turks and Caicos Reef Foundation, United States",False,,Turks and Caicos Reef Foundation,,,True
icrs-a-00585,Turks and Caicos Reef Fund,Turks and Caicos Reef Fund,United Kingdom,GB,fallback,51.5074,-0.1278,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Turks and Caicos Reef Fund, United Kingdom",False,,Turks and Caicos Reef Fund,,,True
icrs-a-00586,Tuvalu Meteorological Service,Tuvalu Meteorological Service,Tuvalu,TV,fallback,-8.52,179.1981,capital_fallback,1,1,True,True,delegate_list;geocode_csv;programme,"Tuvalu Meteorological Service, Tuvalu",False,,Tuvalu Meteorological Service,,,True
icrs-a-00587,UCLouvain,UCLouvain,Belgium,BE,ok,50.6696767,4.615875,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"UCLouvain, Belgium",False,,UCLouvain,,,True
icrs-a-00588,UCSD,UCSD,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,0,False,True,programme,UCSD,False,,UCSD,,,True
icrs-a-00589,Umeå University,"Umeå University, Sweden",Sweden,SE,ok,63.8201671,20.3006649,geocode_csv,6,2,True,True,delegate_list;display_alias;geocode_csv;programme,"Umea Univeristy; Umea University; Umeå Univeristy; Umeå Univeristy, Sweden; Umeå University; Umeå University, Sweden",False,,"Umeå University, Sweden",,,True
icrs-a-00590,United Nations Capital Development Funds,United Nations Capital Development Funds,Switzerland,CH,fallback,46.948,7.4474,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"United Nations Capital Development Funds, Switzerland",False,,United Nations Capital Development Funds,,,True
icrs-a-00591,United Nations Development Programme,United Nations Development Programme,Seychelles,SC,fallback,-4.6191,55.4513,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"United Nations Development Programme, Seychelles",False,,United Nations Development Programme,,,True
icrs-a-00592,United Nations Environment Programme,United Nations Environment Programme,Kenya,KE,fallback,-1.2921,36.8219,capital_fallback,1,1,True,False,delegate_list;geocode_csv,"United Nations Environment Programme, Kenya",False,,United Nations Environment Programme,,,True
icrs-a-00593,United States Geological Survey,United States Geological Survey,United States,US,fallback,38.9072,-77.0369,capital_fallback,1,3,True,True,delegate_list;geocode_csv;programme,"United States Geological Survey, United States",False,,United States Geological Survey,,,True
icrs-a-00594,Universidad Autónoma de Baja California Sur,"Universidad Autónoma de Baja California Sur, Mexico",Mexico,MX,ok,24.105262,-110.3077959,geocode_csv,4,3,True,True,delegate_list;display_alias;geocode_csv;programme,"Universidad Autonoma de Baja California Sur; Universidad Autonoma de Baja California Sur, Mexico; Universidad Autónoma de Baja California Sur; Universidad Autónoma de Baja California Sur, Mexico",False,,"Universidad Autónoma de Baja California Sur, Mexico",,,True
icrs-a-00595,Universidad Autónoma Del Estado de Quintana Roo,Universidad Autónoma Del Estado de Quintana Roo,Mexico,MX,ok,18.5230649,-88.2709592,geocode_csv,1,1,True,True,delegate_list;geocode_csv;programme,"Universidad Autónoma Del Estado de Quintana Roo, Mexico",False,,Universidad Autónoma Del Estado de Quintana Roo,,,True
icrs-a-00596,"Universidad Central de Venezuela Venezuela, Bolivarian Republic of","Universidad Central de Venezuela Venezuela, Bolivarian Republic of",Australia,AU,fallback,-35.2809,149.13,capital_fallback,1,1,False,True,programme,"Universidad Central de Venezuela Venezuela, Bolivarian Republic of, Australia",False,,"Universidad Central de Venezuela Venezuela, Bolivarian Republic of",,,True
